t_s,cmd_velocity_rps_out,phase,mode,velocity_rps_out,q_current_A,d_current_A,voltage_q_V,voltage_d_V,bus_voltage_V,fet_temp_C,fault,omega_e_rad_s,vq_corrected_V
11.3706,0.25,dwell,10,0.24725773930549622,0.33391523361206055,-0.03178326040506363,0.0,0.0,24.0,33.0,0,1087.496336283514,-0.14156257817554518
11.3915,0.25,dwell,10,0.24573253095149994,0.3263334631919861,0.04599715396761894,0.0,0.0,24.0,33.0,0,1080.7881195793623,-0.17740169599673156
11.4111,0.25,dwell,10,0.24758672714233398,0.3866689205169678,0.022359561175107956,0.0,0.0,24.0,33.0,0,1088.9433003633758,-0.19403770627297634
11.4316,0.25,dwell,10,0.2509559094905853,0.15694168210029602,0.31530681252479553,0.0,0.0,24.0,33.0,0,1103.761738282795,-0.23692075038252372
11.4515,0.25,dwell,10,0.2504191994667053,0.4121233820915222,0.06848861277103424,0.0,0.0,24.0,33.0,0,1101.4011643074139,-0.22995642563466462
11.4715,0.25,dwell,10,0.2476903647184372,0.25508129596710205,0.1560903936624527,0.0,0.0,24.0,33.0,0,1089.399122230186,-0.2000293923620235
11.4915,0.25,dwell,10,0.24688278138637543,0.8385553359985352,0.027040882036089897,0.0,0.0,24.0,33.0,0,1085.8471852217526,-0.40983830295750706
11.5115,0.25,dwell,10,0.2507009208202362,0.27633288502693176,0.22868619859218597,0.0,0.0,24.0,33.0,0,1102.6402395358707,-0.24847641415243593
11.5316,0.25,dwell,10,0.24803495407104492,0.3016201853752136,-0.00565602071583271,0.0,0.0,24.0,33.0,0,1090.9147053603072,-0.13958870940567944
11.5515,0.25,dwell,10,0.24733927845954895,0.2719264030456543,0.14635136723518372,0.0,0.0,24.0,33.0,0,1087.8549642138069,-0.20291807620155033
11.5715,0.25,dwell,10,0.24520888924598694,0.21421146392822266,-0.09928561747074127,0.0,0.0,24.0,33.0,0,1078.4850230701481,-0.05110056082758912
11.5915,0.25,dwell,10,0.24601317942142487,0.38868245482444763,0.17513516545295715,0.0,0.0,24.0,33.0,0,1082.0224760192625,-0.2722381309754133
11.6115,0.25,dwell,10,0.24264274537563324,0.3568314015865326,0.11844687163829803,0.0,0.0,24.0,33.0,0,1067.1985328465273,-0.22768084554161283
11.6307,0.25,dwell,10,0.24072977900505066,0.3267059922218323,-0.0017697564326226711,0.0,0.0,24.0,33.0,0,1058.7848673115861,-0.1534480157427781
11.6515,0.25,dwell,10,0.24139812588691711,0.40508997440338135,0.01841505989432335,0.0,0.0,24.0,33.0,0,1061.7244104273561,-0.20049558348339042
11.6715,0.25,dwell,10,0.245238795876503,0.41314244270324707,0.10516466945409775,0.0,0.0,24.0,33.0,0,1078.6165593011601,-0.2482116731996353
11.6916,0.25,dwell,10,0.24328957498073578,0.3188367486000061,0.0712951272726059,0.0,0.0,24.0,33.0,0,1070.0434380362476,-0.18629121695675824
11.7115,0.25,dwell,10,0.2424129694700241,0.2461276352405548,-0.03301488608121872,0.0,0.0,24.0,33.0,0,1066.1879256306804,-0.09979735191890372
11.7316,0.25,dwell,10,0.24373000860214233,0.278814435005188,0.055123697966337204,0.0,0.0,24.0,33.0,0,1071.9805662774145,-0.15934206785925578
11.7515,0.25,dwell,10,0.24830842018127441,0.2224639505147934,-0.10531800985336304,0.0,0.0,24.0,33.0,0,1092.117472132371,-0.05128409304608987
11.7715,0.25,dwell,10,0.24599669873714447,0.42484351992607117,0.035417988896369934,0.0,0.0,24.0,33.0,0,1081.9499901839365,-0.2186055048069564
11.7915,0.25,dwell,10,0.24233965575695038,0.2852689325809479,-0.03298831731081009,0.0,0.0,24.0,33.0,0,1065.8654750793207,-0.11830455631985531
11.8115,0.25,dwell,10,0.24011346697807312,0.29579097032546997,0.04402709752321243,0.0,0.0,24.0,33.0,0,1056.0741854408059,-0.1614696106200006
11.8318,0.25,dwell,10,0.24494153261184692,0.5289660692214966,-0.07597806304693222,0.0,0.0,24.0,33.0,0,1077.3091271773642,-0.21157909496087532
11.8509,0.25,dwell,10,0.24268536269664764,0.2527151107788086,-0.017189711332321167,0.0,0.0,24.0,33.0,0,1067.3859736141876,-0.11079152479462673
11.8714,0.25,dwell,10,0.24173754453659058,0.5907804369926453,-0.13174249231815338,0.0,0.0,24.0,33.0,0,1063.2172516181838,-0.21354626225275805
11.8916,0.25,dwell,10,0.24404828250408173,0.24254897236824036,0.05128929764032364,0.0,0.0,24.0,33.0,0,1073.3804080104414,-0.14032248688471735
11.9115,0.25,dwell,10,0.2484080195426941,0.3694313168525696,-0.047543950378894806,0.0,0.0,24.0,33.0,0,1092.5555330033644,-0.1502095838896581
11.9315,0.25,dwell,10,0.24632735550403595,0.37578320503234863,0.012047185562551022,0.0,0.0,24.0,33.0,0,1083.404294601553,-0.1836118546617658
11.9515,0.25,dwell,10,0.2459079474210739,0.5088154077529907,-0.060244522988796234,0.0,0.0,24.0,33.0,0,1081.559641508347,-0.20986911015521656
11.9715,0.25,dwell,10,0.24553386867046356,0.15672729909420013,-0.05616780370473862,0.0,0.0,24.0,33.0,0,1079.914357231653,-0.04566063325715257
11.9915,0.25,dwell,10,0.25087013840675354,0.2592827081680298,0.06995727866888046,0.0,0.0,24.0,33.0,0,1103.3844973531961,-0.15858136295407277
12.0116,0.25,ramp,10,0.2482510656118393,0.10580573976039886,0.018563296645879745,0.0,0.0,24.0,33.0,0,1091.865213560789,-0.059459513458513295
12.0317,0.25201,ramp,10,0.2467978596687317,0.5671565532684326,-0.2114499807357788,0.0,0.0,24.0,33.0,0,1085.4736799997609,-0.16054602877862306
12.0526,0.25411,ramp,10,0.24526292085647583,0.23312929272651672,0.021518774330615997,0.0,0.0,24.0,33.0,0,1078.7226665049511,-0.12097983106787903
12.0727,0.25611,ramp,10,0.24937693774700165,0.23759856820106506,-0.0642579048871994,0.0,0.0,24.0,33.0,0,1096.8170578409793,-0.07926682912444313
12.0927,0.25811,ramp,10,0.24730274081230164,0.2602009177207947,0.10092917084693909,0.0,0.0,24.0,33.0,0,1087.6942632479665,-0.17425910963721958
12.1127,0.26011,ramp,10,0.24742242693901062,0.5977693200111389,-0.20896899700164795,0.0,0.0,24.0,33.0,0,1088.2206703269344,-0.1759975873821958
12.1324,0.26208,ramp,10,0.24806469678878784,0.25203195214271545,0.1609676480293274,0.0,0.0,24.0,33.0,0,1091.0455206652896,-0.2011982191208318
12.1527,0.26411,ramp,10,0.2525579035282135,0.20867687463760376,-0.2147834599018097,0.0,0.0,24.0,33.0,0,1110.8076760623853,0.013024884848151425
12.1728,0.26612,ramp,10,0.2526165246963501,0.37488096952438354,-0.09735053777694702,0.0,0.0,24.0,33.0,0,1111.0655054260133,-0.12648781251733096
12.1926,0.2681,ramp,10,0.2496824711561203,0.3303670883178711,-0.05802781879901886,0.0,0.0,24.0,33.0,0,1098.160863959898,-0.12624719614983032
12.2129,0.27013,ramp,10,0.24893660843372345,0.315280556678772,0.16543260216712952,0.0,0.0,24.0,33.0,0,1094.8803883709222,-0.23365000522116633
12.2327,0.27211,ramp,10,0.2527390718460083,0.27619457244873047,0.06702733039855957,0.0,0.0,24.0,33.0,0,1111.6044959411315,-0.1653154874133258
12.2527,0.27411,ramp,10,0.2518864870071411,0.4591641426086426,-0.07438429445028305,0.0,0.0,24.0,33.0,0,1107.8546319682455,-0.17834745013923498
12.2728,0.27612,ramp,10,0.2499929517507553,0.3227079510688782,0.19291940331459045,0.0,0.0,24.0,33.0,0,1099.5264289371607,-0.2516544268074691
12.2928,0.27812,ramp,10,0.2501486837863922,0.4192345142364502,-0.011872120201587677,0.0,0.0,24.0,33.0,0,1100.2113742038803,-0.19192207405620954
12.3127,0.28011,ramp,10,0.2550947666168213,0.3638530969619751,0.09470554441213608,0.0,0.0,24.0,33.0,0,1121.965382681652,-0.22157255352492988
12.3328,0.28212,ramp,10,0.2543962597846985,0.41496047377586365,0.03303936496376991,0.0,0.0,24.0,33.0,0,1118.893189176461,-0.21330425097495948
12.3527,0.28411,ramp,10,0.2520594298839569,0.27484360337257385,0.12440686672925949,0.0,0.0,24.0,33.0,0,1108.6152744680587,-0.19433786217668353
12.372,0.28604,ramp,10,0.2565358579158783,0.3083932101726532,0.10785859078168869,0.0,0.0,24.0,33.0,0,1128.3036332552297,-0.20259767757448915
12.3927,0.28812,ramp,10,0.25892001390457153,0.10790546983480453,0.016516247764229774,0.0,0.0,24.0,33.0,0,1138.7896989699566,-0.059768402059259026
12.4128,0.29012,ramp,10,0.25999486446380615,0.4590846002101898,-0.030936677008867264,0.0,0.0,24.0,33.0,0,1143.5171386387944,-0.20030818912906376
12.4327,0.29211,ramp,10,0.25689375400543213,0.2883092761039734,0.15368026494979858,0.0,0.0,24.0,33.0,0,1129.8777424711968,-0.21740675857497854
12.4527,0.29411,ramp,10,0.2609214782714844,0.5448732376098633,-0.131779283285141,0.0,0.0,24.0,33.0,0,1147.5925990220776,-0.18664216846817225
12.4728,0.29612,ramp,10,0.26230135560035706,0.42237842082977295,0.12199275940656662,0.0,0.0,24.0,33.0,0,1153.6616164930158,-0.26534673030931333
12.4927,0.29811,ramp,10,0.2627790570259094,0.3846204876899719,-0.12846902012825012,0.0,0.0,24.0,33.0,0,1155.7626570977907,-0.11223032427554996
12.5127,0.3,dwell,10,0.25917932391166687,0.5033426284790039,-0.18743768334388733,0.0,0.0,24.0,33.0,0,1139.930203948567,-0.13781986791860174
12.5342,0.3,dwell,10,0.2651626467704773,0.279336541891098,-0.16944317519664764,0.0,0.0,24.0,33.0,0,1166.2462323407794,-0.03951616809888167
12.5538,0.3,dwell,10,0.2621811330318451,0.35147544741630554,0.12222298234701157,0.0,0.0,24.0,33.0,0,1153.1328500197699,-0.23194865130156983
12.5735,0.3,dwell,10,0.2617972493171692,0.09531733393669128,-0.1053975448012352,0.0,0.0,24.0,33.0,0,1151.444441258768,0.011740930817646225
12.5938,0.3,dwell,10,0.25915685296058655,0.30074161291122437,-0.12764953076839447,0.0,0.0,24.0,33.0,0,1139.8313715438005,-0.07400311941967719
12.6137,0.3,dwell,10,0.26564592123031616,0.3455204963684082,0.21234630048274994,0.0,0.0,24.0,33.0,0,1168.3717844305556,-0.27925955148601855
12.6331,0.3,dwell,10,0.2608577609062195,0.2655055522918701,-0.26620474457740784,0.0,0.0,24.0,33.0,0,1147.3123554128067,0.017443755034386166
12.6537,0.3,dwell,10,0.25875982642173767,0.4870659112930298,-0.28807324171066284,0.0,0.0,24.0,33.0,0,1138.0851576229816,-0.07672115554650319
12.6738,0.3,dwell,10,0.25812605023384094,0.4645630717277527,0.10993276536464691,0.0,0.0,24.0,33.0,0,1135.2976643606985,-0.2778211600559377
12.6937,0.3,dwell,10,0.26397010684013367,0.26706641912460327,0.08981963992118835,0.0,0.0,24.0,33.0,0,1161.0011677827874,-0.17492981685130116
12.7137,0.3,dwell,10,0.26499173045158386,0.32406842708587646,-0.03165901452302933,0.0,0.0,24.0,33.0,0,1165.4945031082395,-0.1358194631940983
12.7337,0.3,dwell,10,0.26709848642349243,0.3756507337093353,0.015644779428839684,0.0,0.0,24.0,33.0,0,1174.7604998261959,-0.18604091962067743
12.7538,0.3,dwell,10,0.27243611216545105,0.3890487551689148,0.2766679525375366,0.0,0.0,24.0,33.0,0,1198.2366039721642,-0.33883753884359824
12.7734,0.3,dwell,10,0.27412816882133484,0.3652101755142212,0.1574031114578247,0.0,0.0,24.0,33.0,0,1205.6786578355795,-0.2612803946026537
12.7937,0.3,dwell,10,0.27576375007629395,0.46261486411094666,-0.0478949174284935,0.0,0.0,24.0,33.0,0,1212.8723199124797,-0.1913514507828052
12.8137,0.3,dwell,10,0.27207350730895996,0.3383744955062866,-0.1548420786857605,0.0,0.0,24.0,33.0,0,1196.6417845175326,-0.0731671924316259
12.8329,0.3,dwell,10,0.278510183095932,0.49677035212516785,-0.4485514760017395,0.0,0.0,24.0,33.0,0,1224.9517632297793,0.022348496004414548
12.8539,0.3,dwell,10,0.2742147147655487,0.04182843863964081,-0.22006499767303467,0.0,0.0,24.0,33.0,0,1206.0593067791358,0.1043871137247051
12.8732,0.3,dwell,10,0.27298638224601746,0.3199254870414734,0.06623855978250504,0.0,0.0,24.0,33.0,0,1200.656818191801,-0.18832141795767546
12.8932,0.3,dwell,10,0.271706223487854,0.4456908404827118,0.2435304969549179,0.0,0.0,24.0,33.0,0,1195.026385901696,-0.3466549974342866
12.9138,0.3,dwell,10,0.27580076456069946,0.2915361821651459,0.3016342520713806,0.0,0.0,24.0,33.0,0,1213.0351181176782,-0.3088568139704705
12.9338,0.3,dwell,10,0.2740972936153412,0.270151823759079,0.21756064891815186,0.0,0.0,24.0,33.0,0,1205.5428615871206,-0.25029033536235173
12.9538,0.3,dwell,10,0.2718801200389862,0.41843661665916443,0.029788387939333916,0.0,0.0,24.0,33.0,0,1195.791222880226,-0.2143162846427892
12.9737,0.3,dwell,10,0.27795466780662537,0.16859039664268494,-0.16244882345199585,0.0,0.0,24.0,33.0,0,1222.5084793771998,0.013256042753792052
12.9937,0.3,dwell,10,0.2812359035015106,0.5657601356506348,0.011632765643298626,0.0,0.0,24.0,33.0,0,1236.9401077124471,-0.2739757141444096
13.0134,0.3,dwell,10,0.2812251150608063,0.5119300484657288,-0.24458913505077362,0.0,0.0,24.0,33.0,0,1236.8926576719625,-0.10031010108533392
13.0337,0.3,dwell,10,0.2768617272377014,0.5462895035743713,-0.15952199697494507,0.0,0.0,24.0,33.0,0,1217.7014756902015,-0.16718810656436844
13.0538,0.3,dwell,10,0.2812178134918213,0.5767272710800171,-0.07010460644960403,0.0,0.0,24.0,33.0,0,1236.8605436942867,-0.23186761200638317
13.0733,0.3,dwell,10,0.2783467471599579,0.400385320186615,-0.45347267389297485,0.0,0.0,24.0,33.0,0,1224.2329344396749,0.07054462700809952
13.0931,0.3,dwell,10,0.2756173312664032,0.39918893575668335,0.20014041662216187,0.0,0.0,24.0,33.0,0,1212.2283363519794,-0.3020457336624033
13.1135,0.3,dwell,10,0.2794469892978668,0.3365890681743622,0.1675291657447815,0.0,0.0,24.0,33.0,0,1229.0720521043495,-0.2553045355857512
13.1331,0.3,dwell,10,0.2816261649131775,0.2885233759880066,0.15327821671962738,0.0,0.0,24.0,33.0,0,1238.6565670498685,-0.22509435478544917
13.1539,0.3,dwell,10,0.2840931713581085,0.3872610926628113,-0.006452449597418308,0.0,0.0,24.0,33.0,0,1249.507028103124,-0.1791574314537192
13.1734,0.3,dwell,10,0.2821010649204254,0.37593549489974976,-0.005538158118724823,0.0,0.0,24.0,33.0,0,1240.745286373412,-0.174364672927639
13.1938,0.3,dwell,10,0.2846778333187103,0.29904258251190186,0.18607154488563538,0.0,0.0,24.0,33.0,0,1252.078505711488,-0.25023115963211046
13.2135,0.3,dwell,10,0.27955135703086853,0.29321491718292236,0.11025577783584595,0.0,0.0,24.0,33.0,0,1229.5310853689275,-0.20191360703709388
13.2338,0.3,dwell,10,0.2801995277404785,0.3941790759563446,0.17103825509548187,0.0,0.0,24.0,33.0,0,1232.3818890443436,-0.2847901923722764
13.2538,0.3,dwell,10,0.28351297974586487,0.2474556267261505,0.32125186920166016,0.0,0.0,24.0,33.0,0,1246.9552121137451,-0.30426260086991763
13.2736,0.3,dwell,10,0.2861216068267822,0.34747999906539917,0.11039372533559799,0.0,0.0,24.0,33.0,0,1258.4285532564568,-0.22911802665399167
13.2938,0.3,dwell,10,0.28813233971595764,0.3515690565109253,-0.015239810571074486,0.0,0.0,24.0,33.0,0,1267.2722183986075,-0.15703532492330857
13.3137,0.3,dwell,10,0.2834937274456024,0.4051430821418762,0.08825966715812683,0.0,0.0,24.0,33.0,0,1246.8705360746483,-0.2428502108956947
13.3335,0.3,dwell,10,0.2877320647239685,0.33281856775283813,0.17490056157112122,0.0,0.0,24.0,33.0,0,1265.5117170346591,-0.260742360335547
13.3538,0.3,dwell,10,0.28414472937583923,0.38215264678001404,0.07713618874549866,0.0,0.0,24.0,33.0,0,1249.733792108755,-0.22560620625315192
13.3733,0.3,dwell,10,0.28286421298980713,0.3027428984642029,0.08880950510501862,0.0,0.0,24.0,33.0,0,1244.101786889131,-0.1946856097019947
13.3938,0.3,dwell,10,0.28733116388320923,0.3092031478881836,0.10551457107067108,0.0,0.0,24.0,33.0,0,1263.7484630440529,-0.20842794339635445
13.4139,0.3,dwell,10,0.2918738126754761,0.3260962963104248,0.0649554580450058,0.0,0.0,24.0,33.0,0,1283.7280759471266,-0.19303962850842532
13.4338,0.3,dwell,10,0.2931901812553406,0.4773877263069153,-0.002290217438712716,0.0,0.0,24.0,33.0,0,1289.517767351013,-0.2241198673111614
13.4538,0.3,dwell,10,0.2875414490699768,0.5259401202201843,-0.24681060016155243,0.0,0.0,24.0,33.0,0,1264.6733456011239,-0.10243559446891903
13.4739,0.3,dwell,10,0.29019680619239807,0.5114859342575073,-0.03007630817592144,0.0,0.0,24.0,33.0,0,1276.3522162009622,-0.22365219899539923
13.4939,0.3,dwell,10,0.2877840995788574,0.1713642179965973,-0.2781620919704437,0.0,0.0,24.0,33.0,0,1265.7405782796486,0.08373839472550579
13.513,0.3,dwell,10,0.28560876846313477,0.5758088827133179,0.07728709280490875,0.0,0.0,24.0,33.0,0,1256.1729723264573,-0.31740362805441996
13.5334,0.3,dwell,10,0.28983455896377563,0.5257062315940857,-0.21922913193702698,0.0,0.0,24.0,33.0,0,1274.7589696758494,-0.1176066350551786
13.5537,0.3,dwell,10,0.2894827723503113,0.3107864260673523,-0.08524565398693085,0.0,0.0,24.0,33.0,0,1273.2117313391623,-0.0960373508818196
13.5729,0.3,dwell,10,0.2917277216911316,0.26369965076446533,-0.16476383805274963,0.0,0.0,24.0,33.0,0,1283.0855342386856,-0.025677917799852804
13.5937,0.3,dwell,10,0.28663554787635803,0.1420338749885559,-0.004518051631748676,0.0,0.0,24.0,33.0,0,1260.6889840524725,-0.06442761090374925
13.6137,0.3,dwell,10,0.29123011231422424,0.25706765055656433,0.20241108536720276,0.0,0.0,24.0,33.0,0,1280.8969338906961,-0.24270146769721168
13.6337,0.3,dwell,10,0.28977546095848083,0.33924850821495056,0.15291757881641388,0.0,0.0,24.0,33.0,0,1274.499043072863,-0.251409881659476
13.6539,0.3,dwell,10,0.2888965904712677,0.37592411041259766,0.1691027730703354,0.0,0.0,24.0,33.0,0,1270.6335687803432,-0.27807709579437934
13.673,0.3,dwell,10,0.29358330368995667,0.39619573950767517,0.1905640959739685,0.0,0.0,24.0,33.0,0,1291.2468101245845,-0.302245297508147
13.6938,0.3,dwell,10,0.2883433699607849,0.4627147316932678,-0.04753715544939041,0.0,0.0,24.0,33.0,0,1268.2003778921758,-0.19037134993556892
13.7138,0.3,dwell,10,0.28792932629585266,0.28001707792282104,-0.16831569373607635,0.0,0.0,24.0,33.0,0,1266.379318741753,-0.03256928599657208
13.7339,0.3,dwell,10,0.2852032482624054,0.5494166016578674,-0.13550236821174622,0.0,0.0,24.0,33.0,0,1254.3894013295662,-0.18002093637929759
13.7539,0.3,dwell,10,0.2878856956958771,0.5649266242980957,-0.03282653167843819,0.0,0.0,24.0,33.0,0,1266.1874213404558,-0.24740987529475172
13.7733,0.3,dwell,10,0.2869345247745514,0.18402954936027527,0.11086433380842209,0.0,0.0,24.0,33.0,0,1262.003953130213,-0.15237217502581407
13.7932,0.3,dwell,10,0.28343313932418823,0.5658830404281616,-0.2519182562828064,0.0,0.0,24.0,33.0,0,1246.604055598667,-0.1204109893568211
13.8138,0.3,dwell,10,0.28883591294288635,0.5844215154647827,-0.20527604222297668,0.0,0.0,24.0,33.0,0,1270.366695071982,-0.1540831488885287
13.8339,0.3,dwell,10,0.2830915153026581,0.2598952651023865,-0.4968947768211365,0.0,0.0,24.0,33.0,0,1245.1015146758064,0.16662236350788295
13.8538,0.3,dwell,10,0.2817823886871338,0.5342175960540771,-0.08583113551139832,0.0,0.0,24.0,33.0,0,1239.3436750946764,-0.2025894467880285
13.8733,0.3,dwell,10,0.2820581793785095,0.6182077527046204,-0.0388101264834404,0.0,0.0,24.0,33.0,0,1240.5566659086126,-0.2694994826838268
13.8938,0.3,dwell,10,0.28699642419815063,0.25242090225219727,-0.1190585047006607,0.0,0.0,24.0,33.0,0,1262.27620101443,-0.04893957396414314
13.9132,0.3,dwell,10,0.28932860493659973,0.5354875326156616,-0.18295560777187347,0.0,0.0,24.0,33.0,0,1272.5336676390875,-0.1440460352599503
13.9337,0.3,dwell,10,0.28544336557388306,0.3597707450389862,-0.18708829581737518,0.0,0.0,24.0,33.0,0,1255.4454924239994,-0.06007908661804005
13.9537,0.3,dwell,10,0.2922156751155853,0.3352383077144623,-0.19397962093353271,0.0,0.0,24.0,33.0,0,1285.2316654896665,-0.04174142273695812
13.9733,0.3,dwell,10,0.29007911682128906,0.2896503806114197,-0.3790091872215271,0.0,0.0,24.0,33.0,0,1275.834591311808,0.08935977777919021
13.9938,0.3,dwell,10,0.2879159450531006,0.42288899421691895,0.07613164186477661,0.0,0.0,24.0,33.0,0,1266.320464962257,-0.24485207103436196
14.0138,0.3,dwell,10,0.29023948311805725,0.3270668089389801,0.3219042122364044,0.0,0.0,24.0,33.0,0,1276.5399191235424,-0.34670318360063923
14.0338,0.3,dwell,10,0.29542818665504456,0.2723892629146576,0.2535300552845001,0.0,0.0,24.0,33.0,0,1299.361029202379,-0.282755679556989
14.0538,0.3,dwell,10,0.2970811724662781,0.2785384953022003,-0.05650196224451065,0.0,0.0,24.0,33.0,0,1306.6312405158621,-0.097039371441415
14.0734,0.3,dwell,10,0.292744904756546,0.6297069787979126,-0.16596302390098572,0.0,0.0,24.0,33.0,0,1287.5593390226122,-0.1974999709572622
14.0937,0.3,dwell,10,0.2952715754508972,0.7318314909934998,-0.09975232928991318,0.0,0.0,24.0,33.0,0,1298.6722171505921,-0.2850970264687437
14.1138,0.3,dwell,10,0.29346778988838196,0.29890215396881104,0.009392481297254562,0.0,0.0,24.0,33.0,0,1290.7387538900032,-0.14686152491525625
14.1339,0.3,dwell,10,0.2915703058242798,0.491216778755188,0.2466401904821396,0.0,0.0,24.0,33.0,0,1282.3931830954812,-0.37997717151223964
14.1538,0.3,dwell,10,0.296390563249588,0.31225231289863586,0.18208691477775574,0.0,0.0,24.0,33.0,0,1303.5937825375452,-0.25852493899107765
14.1746,0.3,dwell,10,0.29095932841300964,0.3980144262313843,-0.22842828929424286,0.0,0.0,24.0,33.0,0,1279.7059640900234,-0.05127579299625776
14.1937,0.3,dwell,10,0.2886714041233063,0.5110527873039246,0.13028138875961304,0.0,0.0,24.0,33.0,0,1269.6431474933208,-0.31877388924685196
14.2138,0.3,dwell,10,0.28497856855392456,0.315456748008728,0.22257500886917114,0.0,0.0,24.0,33.0,0,1253.4012083593625,-0.2795008133109774
14.2338,0.3,dwell,10,0.29005375504493713,0.47079381346702576,0.20217689871788025,0.0,0.0,24.0,33.0,0,1275.7230443934309,-0.3430286345505504
14.2529,0.3,dwell,10,0.28858640789985657,0.3695257902145386,0.21259579062461853,0.0,0.0,24.0,33.0,0,1269.2693145776796,-0.3007685147361501
14.2734,0.3,dwell,10,0.2874511778354645,0.42671501636505127,-0.22161829471588135,0.0,0.0,24.0,33.0,0,1264.2763119750798,-0.07050872213074258
14.2938,0.3,dwell,10,0.2936961352825165,0.6088753938674927,-0.2749134302139282,0.0,0.0,24.0,33.0,0,1291.743069387775,-0.12150627165721678
14.3138,0.3,dwell,10,0.29034289717674255,0.4491191804409027,-0.43952614068984985,0.0,0.0,24.0,33.0,0,1276.9947579094035,0.050385382697435616
14.3338,0.3,dwell,10,0.2885141372680664,0.2562398612499237,-0.20268450677394867,0.0,0.0,24.0,33.0,0,1268.9514517374164,-0.0007357108634497428
14.3538,0.3,dwell,10,0.2866092622280121,0.1936042755842209,0.0204230397939682,0.0,0.0,23.5,33.0,0,1260.5733737328387,-0.10349390861895869
14.3738,0.3,dwell,10,0.2903076112270355,0.2840111553668976,-0.010667729191482067,0.0,0.0,24.0,33.0,0,1276.8395621968791,-0.12778575749470036
14.3937,0.3,dwell,10,0.2914777994155884,0.2692689001560211,-0.09094157069921494,0.0,0.0,24.0,33.0,0,1281.9863186599446,-0.07266052270706871
14.413,0.3,dwell,10,0.2868364155292511,0.2845988869667053,-0.09183788299560547,0.0,0.0,24.0,33.0,0,1261.5724461322143,-0.08024131907529322
14.4338,0.3,dwell,10,0.28931522369384766,0.24484261870384216,-0.025182735174894333,0.0,0.0,24.0,33.0,0,1272.474813859591,-0.10066641336935095
14.4538,0.3,dwell,10,0.284280925989151,0.3264618515968323,-0.0127513213083148,0.0,0.0,24.0,33.0,0,1250.3328161005088,-0.1467516771237541
14.4741,0.3,dwell,10,0.28036069869995117,0.3475131392478943,0.13307109475135803,0.0,0.0,24.0,33.0,0,1233.0907559474952,-0.2409050584029773
14.4938,0.3,dwell,10,0.2821958363056183,0.283871054649353,0.28423282504081726,0.0,0.0,24.0,33.0,0,1241.1621126959017,-0.2991020760155812
14.5137,0.3,dwell,10,0.2845669090747833,0.39250075817108154,0.4791972041130066,0.0,0.0,24.0,33.0,0,1251.5906354057315,-0.4659389688024379
14.5337,0.3,dwell,10,0.2860403060913086,0.4650527238845825,-0.009524418041110039,0.0,0.0,24.0,33.0,0,1258.070973945843,-0.21406990112696933
14.5537,0.3,dwell,10,0.28071966767311096,0.2328363060951233,0.1629827618598938,0.0,0.0,24.0,33.0,0,1234.669583952019,-0.2041083844819444
14.5733,0.3,dwell,10,0.28494855761528015,0.2810365855693817,-0.03132452815771103,0.0,0.0,24.0,33.0,0,1253.269213357241,-0.11438900378828745
14.593,0.3,dwell,10,0.2787371873855591,0.18315552175045013,-0.14071644842624664,0.0,0.0,24.0,33.0,0,1225.9501802418556,-0.005824589118926499
14.6137,0.3,dwell,10,0.2753048539161682,0.1894802451133728,0.04000589996576309,0.0,0.0,24.0,33.0,0,1210.8539891849034,-0.1121621104013515
14.6337,0.3,dwell,10,0.2767130434513092,0.3455474376678467,-0.0681619644165039,0.0,0.0,24.0,33.0,0,1217.0475302427487,-0.12442193134022325
14.6537,0.3,dwell,10,0.28238198161125183,0.13940224051475525,-0.24767552316188812,0.0,0.0,24.0,33.0,0,1241.9808225104516,0.07803409675904491
14.6728,0.3,dwell,10,0.28378811478614807,0.5668534636497498,-0.04220833629369736,0.0,0.0,24.0,33.0,0,1248.1653192235638,-0.2431194297886909
14.6938,0.3,dwell,10,0.2825310230255127,0.44808515906333923,-0.09906932711601257,0.0,0.0,24.0,33.0,0,1242.636340887423,-0.15407674787464942
14.7138,0.3,dwell,10,0.28940966725349426,0.35593682527542114,-0.23463872075080872,0.0,0.0,24.0,33.0,0,1272.8901983300216,-0.02843041640431282
14.7337,0.3,dwell,10,0.28505051136016846,0.272397518157959,-0.333747923374176,0.0,0.0,24.0,33.0,0,1253.7176293475668,0.06704629132134438
14.7537,0.3,dwell,10,0.2864271402359009,0.2699739336967468,-0.07074886560440063,0.0,0.0,24.0,33.0,0,1259.7723593753756,-0.08583713265766145
14.7733,0.3,dwell,10,0.2871197760105133,0.32457324862480164,0.21134112775325775,0.0,0.0,24.0,33.0,0,1262.8187306209657,-0.27815195077539123
14.7932,0.3,dwell,10,0.29325756430625916,0.3035280704498291,0.0852532684803009,0.0,0.0,24.0,33.0,0,1289.8141334878521,-0.19480990434415033
14.8139,0.3,dwell,10,0.2962324619293213,0.41096705198287964,0.08415770530700684,0.0,0.0,24.0,33.0,0,1302.8984166127634,-0.24541441471126538
14.8338,0.3,dwell,10,0.29124340415000916,0.4055057168006897,0.1533668041229248,0.0,0.0,24.0,33.0,0,1280.9553944378126,-0.2834384289519529
14.8539,0.3,dwell,10,0.2936665713787079,0.32146620750427246,-0.02268417552113533,0.0,0.0,24.0,33.0,0,1291.613040547552,-0.13814478300228109
